SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
544,TN,Tamil Nadu,TN_Ariyalur,Ariyalur,356,8,348,0,0,0,0,0,,
732,TN,Tamil Nadu,TN_Chengalpattu,Chengalpattu,830,569,255,6,54,51,2,1,,
545,TN,Tamil Nadu,TN_Chennai,Chennai,11131,5909,5135,87,549,252,291,6,,
546,TN,Tamil Nadu,TN_Coimbatore,Coimbatore,145,0,144,1,0,0,0,0,,
547,TN,Tamil Nadu,TN_Cuddalore,Cuddalore,427,12,414,1,0,-5,5,0,,
548,TN,Tamil Nadu,TN_Dharmapuri,Dharmapuri,6,1,5,0,1,1,0,0,,
549,TN,Tamil Nadu,TN_Dindigul,Dindigul,133,22,110,1,0,0,0,0,,
550,TN,Tamil Nadu,TN_Erode,Erode,71,1,69,1,0,0,0,0,,
734,TN,Tamil Nadu,TN_Kallakurichi,Kallakurichi,146,67,79,0,10,-8,18,0,,
551,TN,Tamil Nadu,TN_Kancheepuram,Kancheepuram,299,133,165,1,19,6,13,0,,
552,TN,Tamil Nadu,TN_Kanyakumari,Kanyakumari,54,26,27,1,3,3,0,0,,
553,TN,Tamil Nadu,TN_Karur,Karur,80,14,66,0,0,-11,11,0,,
554,TN,Tamil Nadu,TN_Krishnagiri,Krishnagiri,23,4,19,0,1,1,0,0,,
555,TN,Tamil Nadu,TN_Madurai,Madurai,232,112,118,2,0,-3,3,0,,
556,TN,Tamil Nadu,TN_Nagapattinam,Nagapattinam,51,3,48,0,0,0,0,0,,
557,TN,Tamil Nadu,TN_Namakkal,Namakkal,77,0,77,0,0,0,0,0,,
564,TN,Tamil Nadu,TN_Nilgiris,Nilgiris,14,1,13,0,0,0,0,0,,
558,TN,Tamil Nadu,TN_Perambalur,Perambalur,139,4,135,0,0,0,0,0,,
559,TN,Tamil Nadu,TN_Pudukkottai,Pudukkottai,21,14,7,0,0,0,0,0,,
560,TN,Tamil Nadu,TN_Ramanathapuram,Ramanathapuram,63,33,29,1,5,5,0,0,,
733,TN,Tamil Nadu,TN_Ranipet,Ranipet,96,29,67,0,4,4,0,0,,
561,TN,Tamil Nadu,TN_Salem,Salem,58,23,35,0,6,6,0,0,,
562,TN,Tamil Nadu,TN_Sivaganga,Sivaganga,28,3,25,0,0,0,0,0,,
731,TN,Tamil Nadu,TN_Tenkasi,Tenkasi,85,33,52,0,0,0,0,0,,
563,TN,Tamil Nadu,TN_Thanjavur,Thanjavur,84,17,67,0,1,1,0,0,,
565,TN,Tamil Nadu,TN_Theni,Theni,108,52,54,2,2,2,0,0,,
566,TN,Tamil Nadu,TN_Thiruvallur,Thiruvallur,768,434,326,8,37,-19,56,0,,
567,TN,Tamil Nadu,TN_Thiruvarur,Thiruvarur,38,6,32,0,1,1,0,0,,
568,TN,Tamil Nadu,TN_Thoothukkudi,Thoothukkudi,176,128,46,2,17,10,7,0,,
569,TN,Tamil Nadu,TN_Tiruchirappalli,Tiruchirappalli,76,9,67,0,1,0,1,0,,
570,TN,Tamil Nadu,TN_Tirunelveli,Tirunelveli,298,198,99,1,15,15,0,0,,
735,TN,Tamil Nadu,TN_Tirupathur,Tirupathur,30,4,26,0,0,0,0,0,,
571,TN,Tamil Nadu,TN_Tiruppur,Tiruppur,114,0,114,0,0,0,0,0,,
572,TN,Tamil Nadu,TN_Tiruvannamalai,Tiruvannamalai,228,147,81,0,41,41,0,0,,
573,TN,Tamil Nadu,TN_Vellore,Vellore,39,7,31,1,0,0,0,0,,
574,TN,Tamil Nadu,TN_Viluppuram,Viluppuram,327,25,300,2,0,0,0,0,,
575,TN,Tamil Nadu,TN_Virudhunagar,Virudhunagar,127,83,44,0,17,17,0,0,,
609,TR,Tripura,TR_Dhalai,Dhalai,164,4,160,0,0,0,0,0,,
610,TR,Tripura,TR_Gomati,Gomati,6,5,1,0,0,0,0,0,,
611,TR,Tripura,TR_Khowai,Khowai,2,1,1,0,0,0,0,0,,
612,TR,Tripura,TR_North Tripura,North Tripura,5,2,3,0,0,0,0,0,,
613,TR,Tripura,TR_Sipahijala,Sipahijala,5,5,0,0,0,0,0,0,,
614,TR,Tripura,TR_South Tripura,South Tripura,2,2,0,0,0,0,0,0,,
615,TR,Tripura,TR_Unokoti,Unokoti,1,1,0,0,0,0,0,0,,
616,TR,Tripura,TR_West Tripura,West Tripura,6,6,0,0,0,0,0,0,,
617,UP,Uttar Pradesh,UP_Agra,Agra,850,92,725,33,0,0,0,0,,
618,UP,Uttar Pradesh,UP_Aligarh,Aligarh,126,55,59,12,0,0,0,0,,
619,UP,Uttar Pradesh,UP_Ambedkar Nagar,Ambedkar Nagar,37,35,1,1,0,0,0,0,,
620,UP,Uttar Pradesh,UP_Amethi,Amethi,41,36,5,0,0,0,0,0,,
621,UP,Uttar Pradesh,UP_Amroha,Amroha,56,24,31,1,0,0,0,0,,
622,UP,Uttar Pradesh,UP_Auraiya,Auraiya,22,8,14,0,0,0,0,0,,
765,UP,Uttar Pradesh,UP_Ayodhya,Ayodhya,57,53,1,3,0,0,0,0,,
623,UP,Uttar Pradesh,UP_Azamgarh,Azamgarh,40,29,9,2,0,0,0,0,,
624,UP,Uttar Pradesh,UP_Baghpat,Baghpat,29,5,24,0,0,0,0,0,,
625,UP,Uttar Pradesh,UP_Bahraich,Bahraich,70,44,26,0,0,0,0,0,,
626,UP,Uttar Pradesh,UP_Ballia,Ballia,15,15,0,0,0,0,0,0,,
627,UP,Uttar Pradesh,UP_Balrampur,Balrampur,36,34,2,0,0,0,0,0,,
628,UP,Uttar Pradesh,UP_Banda,Banda,23,2,21,0,0,0,0,0,,
629,UP,Uttar Pradesh,UP_Barabanki,Barabanki,133,129,4,0,0,0,0,0,,
630,UP,Uttar Pradesh,UP_Bareilly,Bareilly,47,36,10,1,0,0,0,0,,
631,UP,Uttar Pradesh,UP_Basti,Basti,124,94,28,2,0,0,0,0,,
632,UP,Uttar Pradesh,UP_Bhadohi,Bhadohi,23,20,3,0,0,0,0,0,,
633,UP,Uttar Pradesh,UP_Bijnor,Bijnor,76,31,44,1,0,0,0,0,,
634,UP,Uttar Pradesh,UP_Budaun,Budaun,35,18,17,0,0,0,0,0,,
635,UP,Uttar Pradesh,UP_Bulandshahr,Bulandshahr,106,33,71,2,0,0,0,0,,
636,UP,Uttar Pradesh,UP_Chandauli,Chandauli,18,18,0,0,0,0,0,0,,
637,UP,Uttar Pradesh,UP_Chitrakoot,Chitrakoot,20,11,8,1,0,0,0,0,,
638,UP,Uttar Pradesh,UP_Deoria,Deoria,53,45,8,0,0,0,0,0,,
639,UP,Uttar Pradesh,UP_Etah,Etah,13,1,9,3,0,0,0,0,,
640,UP,Uttar Pradesh,UP_Etawah,Etawah,38,36,2,0,0,0,0,0,,
642,UP,Uttar Pradesh,UP_Farrukhabad,Farrukhabad,25,18,7,0,0,0,0,0,,
643,UP,Uttar Pradesh,UP_Fatehpur,Fatehpur,38,30,8,0,0,0,0,0,,
644,UP,Uttar Pradesh,UP_Firozabad,Firozabad,209,13,188,8,0,0,0,0,,
645,UP,Uttar Pradesh,UP_Gautam Buddha Nagar,Gautam Buddha Nagar,351,114,232,5,0,0,0,0,,
646,UP,Uttar Pradesh,UP_Ghaziabad,Ghaziabad,232,58,172,2,0,0,0,0,,
647,UP,Uttar Pradesh,UP_Ghazipur,Ghazipur,77,69,8,0,0,0,0,0,,
648,UP,Uttar Pradesh,UP_Gonda,Gonda,50,28,22,0,0,0,0,0,,
649,UP,Uttar Pradesh,UP_Gorakhpur,Gorakhpur,40,31,6,3,0,0,0,0,,
650,UP,Uttar Pradesh,UP_Hamirpur,Hamirpur,4,2,2,0,0,0,0,0,,
651,UP,Uttar Pradesh,UP_Hapur,Hapur,99,40,58,1,0,0,0,0,,
652,UP,Uttar Pradesh,UP_Hardoi,Hardoi,38,36,2,0,0,0,0,0,,
653,UP,Uttar Pradesh,UP_Hathras,Hathras,22,2,20,0,0,0,0,0,,
654,UP,Uttar Pradesh,UP_Jalaun,Jalaun,43,6,35,2,0,0,0,0,,
655,UP,Uttar Pradesh,UP_Jaunpur,Jaunpur,126,110,14,2,0,0,0,0,,
656,UP,Uttar Pradesh,UP_Jhansi,Jhansi,32,4,24,4,0,0,0,0,,
657,UP,Uttar Pradesh,UP_Kannauj,Kannauj,36,22,14,0,0,0,0,0,,
658,UP,Uttar Pradesh,UP_Kanpur Dehat,Kanpur Dehat,10,7,2,1,0,0,0,0,,
659,UP,Uttar Pradesh,UP_Kanpur Nagar,Kanpur Nagar,328,17,300,11,0,0,0,0,,
660,UP,Uttar Pradesh,UP_Kasganj,Kasganj,15,12,3,0,0,0,0,0,,
661,UP,Uttar Pradesh,UP_Kaushambi,Kaushambi,45,40,5,0,0,0,0,0,,
663,UP,Uttar Pradesh,UP_Kushinagar,Kushinagar,9,6,2,1,0,0,0,0,,
662,UP,Uttar Pradesh,UP_Lakhimpur Kheri,Lakhimpur Kheri,60,45,15,0,0,0,0,0,,
664,UP,Uttar Pradesh,UP_Lalitpur,Lalitpur,1,0,0,1,0,0,0,0,,
665,UP,Uttar Pradesh,UP_Lucknow,Lucknow,327,61,264,2,0,0,0,0,,
667,UP,Uttar Pradesh,UP_Maharajganj,Maharajganj,38,26,11,1,0,0,0,0,,
666,UP,Uttar Pradesh,UP_Mahoba,Mahoba,9,6,2,1,0,0,0,0,,
668,UP,Uttar Pradesh,UP_Mainpuri,Mainpuri,25,14,9,2,0,0,0,0,,
669,UP,Uttar Pradesh,UP_Mathura,Mathura,61,14,43,4,0,0,0,0,,
670,UP,Uttar Pradesh,UP_Mau,Mau,15,14,1,0,0,0,0,0,,
671,UP,Uttar Pradesh,UP_Meerut,Meerut,377,109,247,21,0,0,0,0,,
672,UP,Uttar Pradesh,UP_Mirzapur,Mirzapur,31,28,3,0,0,0,0,0,,
673,UP,Uttar Pradesh,UP_Moradabad,Moradabad,183,33,139,11,0,0,0,0,,
674,UP,Uttar Pradesh,UP_Muzaffarnagar,Muzaffarnagar,46,22,24,0,0,0,0,0,,
675,UP,Uttar Pradesh,UP_Pilibhit,Pilibhit,41,37,4,0,0,0,0,0,,
676,UP,Uttar Pradesh,UP_Pratapgarh,Pratapgarh,59,43,14,2,0,0,0,0,,
677,UP,Uttar Pradesh,UP_Prayagraj,Prayagraj,69,42,24,3,0,0,0,0,,
678,UP,Uttar Pradesh,UP_Rae Bareli,Rae Bareli,62,14,47,1,0,0,0,0,,
679,UP,Uttar Pradesh,UP_Rampur,Rampur,148,121,27,0,0,0,0,0,,
680,UP,Uttar Pradesh,UP_Saharanpur,Saharanpur,230,33,197,0,0,0,0,0,,
681,UP,Uttar Pradesh,UP_Sambhal,Sambhal,66,37,29,0,0,0,0,0,,
682,UP,Uttar Pradesh,UP_Sant Kabir Nagar,Sant Kabir Nagar,59,27,28,4,0,0,0,0,,
683,UP,Uttar Pradesh,UP_Shahjahanpur,Shahjahanpur,18,17,1,0,0,0,0,0,,
684,UP,Uttar Pradesh,UP_Shamli,Shamli,40,11,29,0,0,0,0,0,,
685,UP,Uttar Pradesh,UP_Shrawasti,Shrawasti,29,18,10,1,0,0,0,0,,
686,UP,Uttar Pradesh,UP_Siddharthnagar,Siddharthnagar,78,59,19,0,0,0,0,0,,
687,UP,Uttar Pradesh,UP_Sitapur,Sitapur,39,20,19,0,0,0,0,0,,
688,UP,Uttar Pradesh,UP_Sonbhadra,Sonbhadra,5,5,0,0,0,0,0,0,,
689,UP,Uttar Pradesh,UP_Sultanpur,Sultanpur,60,55,5,0,0,0,0,0,,
690,UP,Uttar Pradesh,UP_Unnao,Unnao,26,21,4,1,0,0,0,0,,
691,UP,Uttar Pradesh,UP_Varanasi,Varanasi,149,68,77,4,0,0,0,0,,
692,UT,Uttarakhand,UT_Almora,Almora,12,9,3,0,0,0,0,0,,
693,UT,Uttarakhand,UT_Bageshwar,Bageshwar,8,8,0,0,0,0,0,0,,
694,UT,Uttarakhand,UT_Chamoli,Chamoli,11,11,0,0,2,2,0,0,,
695,UT,Uttarakhand,UT_Champawat,Champawat,8,8,0,0,0,0,0,0,,
696,UT,Uttarakhand,UT_Dehradun,Dehradun,76,46,29,1,1,1,0,0,,
697,UT,Uttarakhand,UT_Haridwar,Haridwar,17,10,7,0,3,3,0,0,,
698,UT,Uttarakhand,UT_Nainital,Nainital,117,107,10,0,0,0,0,0,,
699,UT,Uttarakhand,UT_Pauri Garhwal,Pauri Garhwal,10,9,1,0,3,3,0,0,,
700,UT,Uttarakhand,UT_Pithoragarh,Pithoragarh,3,3,0,0,1,1,0,0,,
701,UT,Uttarakhand,UT_Rudraprayag,Rudraprayag,3,3,0,0,0,0,0,0,,
702,UT,Uttarakhand,UT_Tehri Garhwal,Tehri Garhwal,10,10,0,0,1,1,0,0,,
703,UT,Uttarakhand,UT_Udham Singh Nagar,Udham Singh Nagar,47,40,7,0,4,4,0,0,,
704,UT,Uttarakhand,UT_Uttarkashi,Uttarkashi,10,10,0,0,0,0,0,0,,
705,WB,West Bengal,WB_Alipurduar,Alipurduar,0,0,0,0,0,0,0,0,,
706,WB,West Bengal,WB_Bankura,Bankura,3,3,0,0,2,2,0,0,,
707,WB,West Bengal,WB_Birbhum,Birbhum,22,16,6,0,2,2,0,0,,
708,WB,West Bengal,WB_Cooch Behar,Cooch Behar,0,0,0,0,0,0,0,0,,
709,WB,West Bengal,WB_Dakshin Dinajpur,Dakshin Dinajpur,5,5,0,0,1,1,0,0,,
710,WB,West Bengal,WB_Darjeeling,Darjeeling,12,6,5,1,2,2,0,0,,
711,WB,West Bengal,WB_Hooghly,Hooghly,216,92,117,7,5,5,0,0,,
712,WB,West Bengal,WB_Howrah,Howrah,812,519,256,37,13,-20,32,1,,
713,WB,West Bengal,WB_Jalpaiguri,Jalpaiguri,4,0,4,0,0,0,0,0,,
714,WB,West Bengal,WB_Jhargram,Jhargram,3,0,3,0,0,0,0,0,,
715,WB,West Bengal,WB_Kalimpong,Kalimpong,7,0,6,1,0,0,0,0,,
716,WB,West Bengal,WB_Kolkata,Kolkata,1693,826,683,184,28,-7,31,4,,
717,WB,West Bengal,WB_Malda,Malda,115,103,12,0,34,34,0,0,,
719,WB,West Bengal,WB_Murshidabad,Murshidabad,49,40,8,1,5,5,0,0,,
720,WB,West Bengal,WB_Nadia,Nadia,27,18,9,0,1,1,0,0,,
721,WB,West Bengal,WB_North 24 Parganas,North 24 Parganas,480,263,179,38,14,3,10,1,,
0,WB,West Bengal,WB_Other State,Other State,36,29,6,1,5,4,1,0,,
722,WB,West Bengal,WB_Paschim Bardhaman,Paschim Bardhaman,29,17,10,2,7,7,0,0,,
718,WB,West Bengal,WB_Paschim Medinipur,Paschim Medinipur,26,7,19,0,0,0,0,0,,
723,WB,West Bengal,WB_Purba Bardhaman,Purba Bardhaman,30,24,6,0,3,3,0,0,,
724,WB,West Bengal,WB_Purba Medinipur,Purba Medinipur,62,28,33,1,10,9,1,0,,
725,WB,West Bengal,WB_Purulia,Purulia,0,0,0,0,0,0,0,0,,
726,WB,West Bengal,WB_South 24 Parganas,South 24 Parganas,128,74,49,5,4,4,0,0,,
727,WB,West Bengal,WB_Uttar Dinajpur,Uttar Dinajpur,46,43,3,0,13,13,0,0,,
728,AN,Andaman and Nicobar Islands,AN_Unknown,Unknown,0,0,0,0,0,0,0,0,,
729,AP,Andhra Pradesh,AP_Unknown,Unknown,264,46,217,1,0,0,0,0,,
730,AR,Arunachal Pradesh,AR_Unknown,Unknown,1,1,0,0,0,0,0,0,,
731,AS,Assam,AS_Unknown,Unknown,8,8,0,0,0,0,0,0,,
732,BR,Bihar,BR_Unknown,Unknown,0,0,0,0,0,0,0,0,,
733,CH,Chandigarh,CH_Unknown,Unknown,0,0,0,0,0,0,0,0,,
734,CT,Chhattisgarh,CT_Unknown,Unknown,7,4,3,0,0,0,0,0,,
735,DN,Dadra and Nagar Haveli and Daman and Diu,DN_Unknown,Unknown,0,0,0,0,0,0,0,0,,
737,DL,Delhi,DL_Unknown,Unknown,13265,6219,6771,275,0,0,0,0,,
738,GA,Goa,GA_Unknown,Unknown,43,31,12,0,0,0,0,0,,
739,GJ,Gujarat,GJ_Unknown,Unknown,0,0,0,0,0,0,0,0,,
740,HR,Haryana,HR_Unknown,Unknown,0,0,0,0,0,0,0,0,,
741,HP,Himachal Pradesh,HP_Unknown,Unknown,0,0,0,0,0,0,0,0,,
742,JK,Jammu and Kashmir,JK_Unknown,Unknown,0,0,0,0,0,0,0,0,,
743,JH,Jharkhand,JH_Unknown,Unknown,0,0,0,0,0,0,0,0,,
744,KA,Karnataka,KA_Unknown,Unknown,0,0,0,0,0,0,0,0,,
745,KL,Kerala,KL_Unknown,Unknown,1,1,0,0,0,0,0,0,,
746,LA,Ladakh,LA_Unknown,Unknown,0,0,0,0,0,0,0,0,,
747,LD,Lakshadweep,LD_Unknown,Unknown,0,0,0,0,0,0,0,0,,
748,MP,Madhya Pradesh,MP_Unknown,Unknown,0,0,0,0,0,0,0,0,,
749,MH,Maharashtra,MH_Unknown,Unknown,2436,1190,1186,60,0,0,0,0,,
750,MN,Manipur,MN_Unknown,Unknown,8,6,2,0,0,0,0,0,,
751,ML,Meghalaya,ML_Unknown,Unknown,0,0,0,0,0,0,0,0,,
752,MZ,Mizoram,MZ_Unknown,Unknown,0,0,0,0,0,0,0,0,,
753,NL,Nagaland,NL_Unknown,Unknown,0,0,0,0,0,0,0,0,,
754,OR,Odisha,OR_Unknown,Unknown,0,0,0,0,0,0,0,0,,
755,PY,Puducherry,PY_Unknown,Unknown,2,2,0,0,0,0,0,0,,
756,PB,Punjab,PB_Unknown,Unknown,0,0,0,0,0,0,0,0,,
757,RJ,Rajasthan,RJ_Unknown,Unknown,0,0,0,0,0,0,0,0,,
758,SK,Sikkim,SK_Unknown,Unknown,0,0,0,0,0,0,0,0,,
759,TN,Tamil Nadu,TN_Unknown,Unknown,0,0,0,0,0,0,0,0,,
760,TG,Telangana,TG_Unknown,Unknown,92,-472,541,23,0,0,0,0,,
761,TR,Tripura,TR_Unknown,Unknown,3,3,0,0,0,0,0,0,,
762,UP,Uttar Pradesh,UP_Unknown,Unknown,0,0,0,0,0,0,0,0,,
763,UT,Uttarakhand,UT_Unknown,Unknown,0,-4,1,3,0,0,0,0,,
764,WB,West Bengal,WB_Unknown,Unknown,11,11,0,0,0,0,0,0,,
